Response ID,Time Started,Date Submitted,Status,Language,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Which higher education institution do you or did you study at?,What is your current year of study as of 2025?,What will be your highest qualification when you graduate?,Which of the following best describes the main subject that you are studying?,Please indicate your nationality.,What is your gender?,Which of these statements best describes your current perception of the organisation as an employer?,Types of roles available:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Career progression and development:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Compensation and benefits:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Work-life balance and culture:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Application and interview process:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  .1,"On a scale from 1 to 10 (1 – Low, 10 – High), how would you rate the attractiveness of the organisation as an employer?",Which of these factors would most motivate you to apply for a position at the organisation?,Other - Write In (Required):Which of these factors would most motivate you to apply for a position at the organisation?,questions_answered,completion_percentage,completion_category
284,2025-09-25 18:02:40,2025-09-25 18:03:12,Disqualified,English,1758794557_68d5133de69091.68344700,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,122.11.214.94,103.8637008667,1.3595999479294,Singapore,Singapore,0,55,National University of Singapore (NUS),Year 3,Master's Degree,Creative Arts and Design,"Non-Singaporean, with long-term residence status",Female,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
285,2025-09-25 18:04:15,2025-09-25 18:05:20,Complete,English,1758794653_68d5139d730d92.00398279,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,122.11.214.94,103.8637008667,1.3595999479294,Singapore,Singapore,0,55,James Cook University Singapore (JCU),Year 1,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,Compensation and benefits,,,,,5.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
286,2025-09-25 22:49:34,2025-09-25 22:50:32,Complete,English,1758811771_68d5567bdca483.14528354,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,220.255.179.59,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,National University of Singapore (NUS),Year 1,Bachelor's Degree,Media,Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,8.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
287,2025-09-25 22:52:26,2025-09-25 22:54:16,Complete,English,1758811945_68d557291c5b22.87083439,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,220.255.179.59,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,Nanyang Academy of Fine Arts (NAFA),Year 1,Bachelor's Degree,"Architecture, Building and Planning",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,10.0,Job security,,12,66.66666666666666,Partial (30-70%)
288,2025-09-25 22:54:28,2025-09-25 22:55:10,Complete,English,1758812067_68d557a3363259.24125204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,220.255.179.59,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,National Institute of Education (NIE),Year 1,Bachelor's Degree,Education/Teaching,Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,3.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
289,2025-09-25 22:56:12,2025-09-25 22:57:09,Complete,English,1758812171_68d5580b13f661.31556499,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,220.255.179.59,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,Johns Hopkins Singapore (JHS),Year 1,Bachelor's Degree,Psychology,Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,9.0,Job security,,12,66.66666666666666,Partial (30-70%)
290,2025-09-25 22:57:58,2025-09-25 22:58:21,Complete,English,1758812269_68d5586d48d936.07856372,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,220.255.179.59,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,Yale-NUS College,Year 1,Bachelor's Degree,Politics,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,Compensation and benefits,,Application and interview process,,,8.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
291,2025-09-25 22:58:57,2025-09-25 22:59:34,Complete,English,1758812336_68d558b05bb8f2.63270034,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,220.255.179.59,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,LASALLE College of the Arts (LASALLE),Year 1,Bachelor's Degree,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)",Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,6.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
292,2025-09-25 23:00:07,2025-09-25 23:00:26,Disqualified,English,1758812406_68d558f64cd909.88155245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,220.255.179.59,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,Nanyang Academy of Fine Arts (NAFA),Year 1,Bachelor's Degree,Media,"Non-Singaporean, with long-term residence status",Prefer not to say,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
293,2025-09-25 23:00:34,2025-09-25 23:01:03,Complete,English,1758812433_68d559119179a2.43381430,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,220.255.179.59,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,Yale-NUS College,Year 1,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,,,Application and interview process,,,9.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
294,2025-09-25 23:01:28,2025-09-25 23:01:51,Complete,English,1758812485_68d559456eb997.70157760,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,220.255.179.59,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,Yale-NUS College,Year 1,Bachelor's Degree,Politics,Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",,Career progression and development,,Work-life balance and culture,Application and interview process,,,7.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
295,2025-09-25 23:02:35,2025-09-25 23:02:59,Complete,English,1758812553_68d55989679333.79733651,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,220.255.179.59,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,LASALLE College of the Arts (LASALLE),Year 1,Bachelor's Degree,"Agriculture, Veterinary Science and related subjects",Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,Compensation and benefits,,Application and interview process,,,3.0,Learning and development,,12,66.66666666666666,Partial (30-70%)
296,2025-09-25 23:04:14,2025-09-25 23:04:36,Complete,English,1758812652_68d559ec6c9e80.78424432,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,220.255.179.59,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,Embry-Riddle Aeronautical University Singapore,Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,Compensation and benefits,,Application and interview process,,,5.0,Learning and development,,12,66.66666666666666,Partial (30-70%)
297,2025-09-26 10:08:40,2025-09-26 10:15:56,Complete,English,1758852477_68d5f57d790374.74246949,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,39.109.134.102,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
298,2025-09-26 10:16:52,2025-09-26 10:17:35,Complete,English,1758853010_68d5f792011a44.17683264,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,39.109.134.102,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
299,2025-09-26 10:18:55,2025-09-26 10:19:21,Complete,English,1758853134_68d5f80e10ff77.28915285,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,39.109.134.102,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
300,2025-09-26 10:20:02,2025-09-26 10:20:31,Complete,English,1758853200_68d5f850e6e309.75237861,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,39.109.134.102,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
301,2025-09-26 10:21:00,2025-09-26 10:21:27,Complete,English,1758853258_68d5f88adf6099.75317118,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,39.109.134.102,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
302,2025-09-26 10:22:04,2025-09-26 10:22:29,Complete,English,1758853322_68d5f8cad22497.56920964,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,39.109.134.102,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
303,2025-09-26 10:22:51,2025-09-26 10:23:17,Complete,English,1758853370_68d5f8fa67e995.08474171,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,39.109.134.102,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
304,2025-09-26 10:23:34,2025-09-26 10:24:01,Complete,English,1758853413_68d5f9258a7dc6.26884416,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,39.109.134.102,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
305,2025-09-26 10:24:27,2025-09-26 10:24:50,Complete,English,1758853465_68d5f959d72d20.92890673,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,39.109.134.102,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
306,2025-09-26 10:25:09,2025-09-26 10:25:36,Complete,English,1758853507_68d5f983179217.33983981,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,39.109.134.102,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
307,2025-09-26 18:37:46,2025-09-26 18:40:19,Complete,English,1758883061_68d66cf5eb0d16.11639526,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,180.129.89.2,103.83670043945,1.3652000427246,Singapore,Singapore,0,57,Nanyang Technological University (NTU),Year 2,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,6.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
308,2025-09-26 18:38:53,2025-09-26 20:02:05,Complete,English,1758883130_68d66d3af2e7d9.08391147,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,180.129.89.2,103.83670043945,1.3652000427246,Singapore,Singapore,0,57,Nanyang Technological University (NTU),Year 3,Bachelor's Degree,"Agriculture, Veterinary Science and related subjects",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,4.0,Learning and development,,12,66.66666666666666,Partial (30-70%)
309,2025-09-26 20:02:27,2025-09-26 20:26:34,Complete,English,1758888145_68d680d17dc710.87277233,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,180.129.89.2,103.83670043945,1.3652000427246,Singapore,Singapore,0,57,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Creative Arts and Design,Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,,Work-life balance and culture,,,,1.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
310,2025-09-26 20:26:55,2025-09-26 23:30:19,Complete,English,1758889612_68d6868c763435.22996537,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",,180.129.89.2,103.83670043945,1.3652000427246,Singapore,Singapore,0,57,Nanyang Technological University (NTU),Year 4,Bachelor's Degree,Psychology,Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,,Compensation and benefits,,Application and interview process,,,3.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
