Response ID,Time Started,Date Submitted,Status,Language,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Which higher education institution do you or did you study at?,What is your current year of study as of 2025?,What will be your highest qualification when you graduate?,Which of the following best describes the main subject that you are studying? ,Please indicate your nationality.,What is your gender?,Which of these statements best describes your current perception of the organisation as an employer?,Types of roles available:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Career progression and development:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Compensation and benefits:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Work-life balance and culture:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Application and interview process:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,"On a scale from 1 to 10 (1 – Low, 10 – High), how would you rate the attractiveness of the organisation as an employer?   ",Which of these factors would most motivate you to apply for a position at the organisation?  ,Other - Write In (Required):Which of these factors would most motivate you to apply for a position at the organisation?  
773,"Oct 14, 2025 1:35:49 PM","Oct 26, 2025 1:51:18 PM",Complete,English,1760420107_68ede10b97ecd3.47559042,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,117.20.154.118,103.7472992,1.38499999,Singapore,Singapore,0,68,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,9,Meaningful work impact,
774,"Oct 14, 2025 1:35:57 PM","Oct 14, 2025 1:41:43 PM",Complete,English,1760420134_68ede1264fcf09.28872788,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",,119.56.79.114,103.8013992,1.367300034,Singapore,,,,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,Compensation and benefits,,,,,6,Meaningful work impact,
775,"Oct 14, 2025 1:36:03 PM","Oct 14, 2025 1:37:32 PM",Complete,English,1760420157_68ede13d50da83.46070694,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Mobile Safari/537.36",,155.69.193.66,103.8554001,1.303599954,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,7,Work-life balance,
776,"Oct 14, 2025 1:36:23 PM","Oct 14, 2025 2:37:03 PM",Complete,English,1760420104_68ede108c05d33.89643444,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,122.11.245.12,103.8554001,1.303599954,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 2,Bachelor's Degree,Economics,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,,Application and interview process,,,9,Meaningful work impact,
777,"Oct 14, 2025 1:36:27 PM","Oct 14, 2025 1:38:56 PM",Complete,English,1760420117_68ede115cf0392.08699285,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,122.11.214.241,103.8637009,1.359599948,Singapore,Singapore,0,55,Nanyang Technological University (NTU),Year 2,Bachelor's Degree,Economics,Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,6,Meaningful work impact,
778,"Oct 14, 2025 1:36:51 PM","Oct 14, 2025 11:16:00 PM",Complete,English,1760420194_68ede162088a90.53305969,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/141.0.7390.41 Mobile/15E148 Safari/604.1",,117.20.154.116,103.7472992,1.38499999,Singapore,Singapore,0,68,Nanyang Technological University (NTU),Year 2,Bachelor's Degree,Economics,Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,8,Job security,
779,"Oct 14, 2025 1:37:36 PM","Oct 14, 2025 1:39:23 PM",Complete,English,1760420247_68ede197013830.77400658,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,117.20.154.114,103.7472992,1.38499999,Singapore,Singapore,0,68,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Social Science,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",,Career progression and development,Compensation and benefits,,Application and interview process,,,7,Meaningful work impact,
780,"Oct 14, 2025 1:37:43 PM","Oct 14, 2025 1:37:43 PM",Partial,English,1760420199_68ede167a3d921.45090037,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",,119.56.99.182,103.8862991,1.369099975,Singapore,Singapore,0,54,,,,,,,,,,,,,,,,,
781,"Oct 14, 2025 2:37:10 PM","Oct 14, 2025 2:38:19 PM",Complete,English,1760423826_68edef923ac6f0.31156792,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",,119.234.6.224,103.8554001,1.303599954,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,,Work-life balance and culture,,,,9,Meaningful work impact,
782,"Oct 14, 2025 2:37:11 PM","Oct 14, 2025 2:38:40 PM",Complete,English,1760423826_68edef922ccec5.48197736,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1",,119.234.7.223,103.8565979,1.324800014,Singapore,Singapore,0,32,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,Compensation and benefits,,Application and interview process,,,8,Compensation package,
783,"Oct 14, 2025 2:37:11 PM","Oct 14, 2025 6:14:26 PM",Complete,English,1760423824_68edef90b9ea39.20496176,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/141.0.7390.69 Mobile/15E148 Safari/604.1",,119.56.99.220,103.8862991,1.369099975,Singapore,Singapore,0,54,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,,Work-life balance and culture,Application and interview process,,,9,Career growth opportunities,
784,"Oct 14, 2025 2:37:33 PM","Oct 14, 2025 2:39:03 PM",Complete,English,1760423835_68edef9b9015b3.35633977,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,117.20.154.113,103.7472992,1.38499999,Singapore,Singapore,0,68,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,7,Meaningful work impact,
785,"Oct 14, 2025 2:37:38 PM","Oct 15, 2025 1:36:24 AM",Disqualified,English,1760423853_68edefade34b10.30438394,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,119.234.53.248,103.8554001,1.303599954,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Social Science,"Non-Singaporean, no long-term residence status",Female,,,,,,,,,,,
786,"Oct 14, 2025 2:37:41 PM","Oct 14, 2025 2:39:11 PM",Complete,English,1760423857_68edefb12d6666.09124451,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1",,111.65.45.108,103.8554001,1.303599954,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,,,Application and interview process,,,10,Career growth opportunities,
787,"Oct 14, 2025 2:37:44 PM","Oct 14, 2025 2:38:29 PM",Partial,English,1760423836_68edef9c04efe8.98580630,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,117.20.154.114,103.7472992,1.38499999,Singapore,Singapore,0,68,Nanyang Technological University (NTU),Year 2,Bachelor's Degree,Economics,Singaporean/Singapore PR,Male,,,,,,,,,,,
788,"Oct 17, 2025 9:00:03 PM","Oct 17, 2025 9:01:34 PM",Complete,English,1760705999_68f23dcf0d7b89.42952377,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",,137.132.26.2,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)",Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,Compensation and benefits,,,,,10,Work-life balance,
789,"Oct 17, 2025 9:00:11 PM","Oct 17, 2025 9:00:11 PM",Partial,English,1760706001_68f23dd178b442.06664102,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6.2 Mobile/22G100 Safari/604.1",,117.20.154.127,103.7472992,1.38499999,Singapore,Singapore,0,68,,,,,,,,,,,,,,,,,
790,"Oct 17, 2025 9:00:22 PM","Oct 17, 2025 9:01:57 PM",Complete,English,1760706015_68f23ddf14ed20.07771439,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6.2 Mobile/22G100 Safari/604.1",,137.132.26.175,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,,Work-life balance and culture,,,,8,Career growth opportunities,
791,"Oct 17, 2025 9:01:07 PM","Oct 17, 2025 9:04:16 PM",Complete,English,1760706058_68f23e0ad41ce4.47685051,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",,122.11.246.130,103.8554001,1.303599954,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,8,Career growth opportunities,
792,"Oct 17, 2025 9:01:08 PM","Oct 17, 2025 9:01:08 PM",Partial,English,1760706065_68f23e1132bf85.83968658,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.81,103.7630997,1.309900045,Singapore,Singapore,0,12,,,,,,,,,,,,,,,,,
793,"Oct 17, 2025 9:03:04 PM","Oct 17, 2025 9:03:04 PM",Partial,English,1760706178_68f23e82a3dd20.10801697,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,137.132.26.173,103.7630997,1.309900045,Singapore,Singapore,0,12,,,,,,,,,,,,,,,,,
794,"Oct 17, 2025 9:05:41 PM","Oct 17, 2025 9:06:56 PM",Complete,English,1760706336_68f23f209b74b8.38735875,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6.1 Mobile/21G93 Safari/604.1",,119.56.104.98,103.8367004,1.365200043,Singapore,Singapore,0,57,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",,,Compensation and benefits,Work-life balance and culture,Application and interview process,,,5,Career growth opportunities,
795,"Oct 17, 2025 9:07:23 PM","Oct 17, 2025 9:09:09 PM",Complete,English,1760706435_68f23f831a8381.94321547,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/23A355 Safari/604.1",,116.15.72.168,103.9147034,1.327200055,Singapore,Singapore,0,41,National University of Singapore (NUS),Year 1,Bachelor's Degree,Media,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,6,Meaningful work impact,
796,"Oct 17, 2025 9:11:46 PM","Oct 17, 2025 9:11:46 PM",Partial,English,1760706698_68f2408a23d788.47570078,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",,137.132.26.11,103.7630997,1.309900045,Singapore,Singapore,0,12,,,,,,,,,,,,,,,,,
797,"Oct 17, 2025 9:17:52 PM","Oct 17, 2025 9:18:30 PM",Partial,English,1760707067_68f241fb263ef7.52358254,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.207 Mobile Safari/537.36",,119.234.50.97,103.8554001,1.303599954,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)",Singaporean/Singapore PR,Female,,,,,,,,,,,
798,"Oct 17, 2025 9:17:49 PM","Oct 17, 2025 9:18:29 PM",Disqualified,English,1760707065_68f241f9066f20.73593147,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",,137.132.26.66,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Postgraduate certificate/diploma,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)",Singaporean/Singapore PR,Female,,,,,,,,,,,
799,"Oct 17, 2025 9:29:39 PM","Oct 17, 2025 9:35:23 PM",Complete,English,1760707760_68f244b0c1c353.95802155,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6.2 Mobile/22G100 Safari/604.1",,116.89.29.190,103.7548981,1.386500001,Singapore,Choa Chu Kang,0,68,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)",Singaporean/Singapore PR,Male,I’m not familiar enough with the organisation to form a solid opinion,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,5,Career growth opportunities,
800,"Oct 17, 2025 10:24:54 PM","Oct 17, 2025 10:26:02 PM",Complete,English,1760711086_68f251ae465b83.84584316,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6.2 Mobile/22G100 Safari/604.1",,116.15.239.24,103.8554001,1.303599954,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,7,Work-life balance,
801,"Oct 17, 2025 11:07:44 PM","Oct 17, 2025 11:09:17 PM",Complete,English,1760713655_68f25bb79b31e8.22992943,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",,39.109.247.144,103.9085007,1.401800036,Singapore,Punggol,0,82,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,,Application and interview process,,,8,Job security,
802,"Oct 17, 2025 11:38:26 PM","Oct 17, 2025 11:40:21 PM",Complete,English,1760715503_68f262ef6d91d7.83257844,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",,111.65.38.240,103.8554001,1.303599954,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 4,Bachelor's Degree,Economics,Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,6,Career growth opportunities,
803,"Oct 17, 2025 11:40:35 PM","Oct 17, 2025 11:41:33 PM",Complete,English,1760715633_68f26371146157.63127446,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",,137.132.26.166,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)",Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,5,Work-life balance,
804,"Oct 17, 2025 11:42:19 PM","Oct 17, 2025 11:42:26 PM",Partial,English,1760715729_68f263d1f384c9.98294735,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,124.197.84.170,103.8554001,1.303599954,Singapore,Singapore,0,18,,,,,,,,,,,,,,,,,
805,"Oct 17, 2025 11:46:46 PM","Oct 17, 2025 11:46:46 PM",Partial,English,1760716000_68f264e09c6932.57165755,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6.2 Mobile/22G100 Safari/604.1",,138.75.67.181,103.8859024,1.355200052,Singapore,Singapore,0,53,,,,,,,,,,,,,,,,,
806,"Oct 18, 2025 6:34:54 AM","Oct 18, 2025 6:36:44 AM",Complete,English,1760740490_68f2c48a5c14b3.90159548,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,137.132.26.241,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,3,Career growth opportunities,
